NAME_ENGL,name,val,x,y
Curaçao,Goal,25.156862745098035,10,3
Curaçao,Goal,26.0735294117647,11,3
Curaçao,Goal,25.156862745098035,12,3
Curaçao,Goal,34.5735294117647,13,3
Curaçao,Goal,25.156862745098035,14,3
Curaçao,Goal,26.490196078431364,15,3
Cyprus,Goal,27.823529411764703,1,3
Cyprus,Goal,27.823529411764703,2,3
Cyprus,Goal,32.3235294117647,3,3
Cyprus,Goal,27.823529411764703,4,3
Cyprus,Goal,35.8235294117647,5,3
Cyprus,Goal,32.8235294117647,6,3
Cyprus,Goal,35.8235294117647,7,3
Cyprus,Goal,35.8235294117647,8,3
Cyprus,Goal,23.323529411764703,9,3
Cyprus,Goal,32.8235294117647,10,3
Cyprus,Goal,35.8235294117647,11,3
Cyprus,Goal,32.3235294117647,12,3
Cyprus,Goal,35.8235294117647,13,3
Cyprus,Goal,23.323529411764703,14,3
Cyprus,Goal,32.8235294117647,15,3
Czechia,Goal,24.023529411764702,1,3
Czechia,Goal,24.023529411764702,2,3
Czechia,Goal,19.15686274509804,3,3
Czechia,Goal,24.023529411764702,4,3
Czechia,Goal,24.023529411764702,5,3
Czechia,Goal,19.15686274509804,6,3
Czechia,Goal,19.15686274509804,7,3
Czechia,Goal,30.073529411764703,8,3
Czechia,Goal,30.073529411764703,9,3
Czechia,Goal,33.8235294117647,10,3
Czechia,Goal,30.073529411764703,11,3
Czechia,Goal,24.023529411764702,12,3
Czechia,Goal,30.073529411764703,13,3
Czechia,Goal,39.3235294117647,14,3
Czechia,Goal,39.3235294117647,15,3
Gambia,Goal,29.823529411764703,1,3
Gambia,Goal,39.8235294117647,2,3
Gambia,Goal,39.8235294117647,3,3
Gambia,Goal,30.8235294117647,4,3
Gambia,Goal,30.8235294117647,5,3
Gambia,Goal,29.823529411764703,6,3
Gambia,Goal,34.8235294117647,7,3
Gambia,Goal,29.823529411764703,8,3
Gambia,Goal,22.3235294117647,9,3
Gambia,Goal,39.8235294117647,10,3
Gambia,Goal,30.8235294117647,11,3
Gambia,Goal,22.3235294117647,12,3
Gambia,Goal,34.8235294117647,13,3
Gambia,Goal,34.8235294117647,14,3
Gambia,Goal,39.8235294117647,15,3
Greenland,Goal,32.8235294117647,1,3
Greenland,Goal,33.3235294117647,2,3
Greenland,Goal,31.15686274509803,3,3
Greenland,Goal,22.5735294117647,4,3
Greenland,Goal,32.8235294117647,5,3
Greenland,Goal,16.823529411764696,6,3
Greenland,Goal,32.8235294117647,7,3
Greenland,Goal,22.5735294117647,8,3
Greenland,Goal,22.5735294117647,9,3
Greenland,Goal,31.15686274509803,10,3
Greenland,Goal,33.3235294117647,11,3
Greenland,Goal,32.8235294117647,12,3
Greenland,Goal,32.8235294117647,13,3
Greenland,Goal,22.5735294117647,14,3
Greenland,Goal,31.15686274509803,15,3
Guinea,Goal,27.490196078431367,1,3
Guinea,Goal,26.3235294117647,2,3
Guinea,Goal,25.3235294117647,3,3
Guinea,Goal,27.490196078431367,4,3
Guinea,Goal,26.3235294117647,5,3
Guinea,Goal,39.8235294117647,6,3
Guinea,Goal,39.8235294117647,7,3
Guinea,Goal,26.3235294117647,8,3
Guinea,Goal,25.3235294117647,9,3
Guinea,Goal,21.3235294117647,10,3
Guinea,Goal,26.3235294117647,11,3
Guinea,Goal,39.8235294117647,12,3
Guinea,Goal,27.490196078431367,13,3
Guinea,Goal,39.8235294117647,14,3
Guinea,Goal,21.3235294117647,15,3
Saint Barthélemy,Goal,19.8235294117647,1,3
Saint Barthélemy,Goal,31.0735294117647,2,3
Saint Barthélemy,Goal,26.490196078431367,3,3
Saint Barthélemy,Goal,28.823529411764696,4,3
Saint Barthélemy,Goal,34.2235294117647,5,3
Saint Barthélemy,Goal,28.823529411764696,6,3
Saint Barthélemy,Goal,31.0735294117647,7,3
Saint Barthélemy,Goal,26.490196078431367,8,3
Saint Barthélemy,Goal,34.2235294117647,9,3
Saint Barthélemy,Goal,34.2235294117647,10,3
Saint Barthélemy,Goal,31.0735294117647,11,3
Saint Barthélemy,Goal,31.0735294117647,12,3
Saint Barthélemy,Goal,34.2235294117647,13,3
Saint Barthélemy,Goal,26.490196078431367,14,3
Saint Barthélemy,Goal,34.2235294117647,15,3
Sudan,Goal,35.49019607843137,1,3
Sudan,Goal,22.156862745098035,2,3
Sudan,Goal,32.15686274509804,3,3
Sudan,Goal,34.3235294117647,4,3
Sudan,Goal,34.3235294117647,5,3
Sudan,Goal,32.15686274509804,6,3
Sudan,Goal,35.49019607843137,7,3
Sudan,Goal,28.8235294117647,8,3
Sudan,Goal,32.15686274509804,9,3
Sudan,Goal,22.156862745098035,10,3
Sudan,Goal,32.15686274509804,11,3
Sudan,Goal,32.15686274509804,12,3
Sudan,Goal,22.156862745098035,13,3
Sudan,Goal,32.15686274509804,14,3
Sudan,Goal,35.49019607843137,15,3
United Arab Emirates,Goal,29.8235294117647,1,3
United Arab Emirates,Goal,27.823529411764703,2,3
United Arab Emirates,Goal,29.8235294117647,3,3
United Arab Emirates,Goal,21.823529411764696,4,3
United Arab Emirates,Goal,32.8235294117647,5,3
United Arab Emirates,Goal,32.8235294117647,6,3
United Arab Emirates,Goal,32.8235294117647,7,3
United Arab Emirates,Goal,29.8235294117647,8,3
United Arab Emirates,Goal,27.823529411764703,9,3
United Arab Emirates,Goal,32.8235294117647,10,3
United Arab Emirates,Goal,29.8235294117647,11,3
United Arab Emirates,Goal,5.8235294117647,12,3
United Arab Emirates,Goal,29.8235294117647,13,3
United Arab Emirates,Goal,29.8235294117647,14,3
United Arab Emirates,Goal,29.8235294117647,15,3
Afghanistan,Pillar,25.8235294117647,1,2
Afghanistan,Pillar,25.8235294117647,2,2
Afghanistan,Pillar,25.8235294117647,3,2
Afghanistan,Pillar,28.8235294117647,4,2
Afghanistan,Pillar,28.8235294117647,5,2
Afghanistan,Pillar,28.8235294117647,6,2
Afghanistan,Pillar,30.490196078431367,7,2
Afghanistan,Pillar,30.490196078431367,8,2
Afghanistan,Pillar,30.490196078431367,9,2
Afghanistan,Pillar,29.8235294117647,10,2
Afghanistan,Pillar,29.8235294117647,11,2
Afghanistan,Pillar,29.8235294117647,12,2
Afghanistan,Pillar,32.15686274509803,13,2
Afghanistan,Pillar,32.15686274509803,14,2
Afghanistan,Pillar,32.15686274509803,15,2
Albania,Pillar,29.156862745098035,1,2
Albania,Pillar,29.156862745098035,2,2
Albania,Pillar,29.156862745098035,3,2
Albania,Pillar,38.15686274509804,4,2
Albania,Pillar,38.15686274509804,5,2
Albania,Pillar,38.15686274509804,6,2
Albania,Pillar,32.15686274509803,7,2
Albania,Pillar,32.15686274509803,8,2
Albania,Pillar,32.15686274509803,9,2
Albania,Pillar,20.8235294117647,10,2
Albania,Pillar,20.8235294117647,11,2
Albania,Pillar,20.8235294117647,12,2
Albania,Pillar,29.8235294117647,13,2
Albania,Pillar,29.8235294117647,14,2
Albania,Pillar,29.8235294117647,15,2
American Samoa,Pillar,23.490196078431367,1,2
American Samoa,Pillar,23.490196078431367,2,2
American Samoa,Pillar,23.490196078431367,3,2
American Samoa,Pillar,28.156862745098035,4,2
American Samoa,Pillar,28.156862745098035,5,2
American Samoa,Pillar,28.156862745098035,6,2
American Samoa,Pillar,25.490196078431367,7,2
American Samoa,Pillar,25.490196078431367,8,2
American Samoa,Pillar,25.490196078431367,9,2
American Samoa,Pillar,40.15686274509804,10,2
American Samoa,Pillar,40.15686274509804,11,2
American Samoa,Pillar,40.15686274509804,12,2
American Samoa,Pillar,30.490196078431367,13,2
American Samoa,Pillar,30.490196078431367,14,2
American Samoa,Pillar,30.490196078431367,15,2
Andorra,Pillar,22.490196078431367,1,2
Andorra,Pillar,22.490196078431367,2,2
Andorra,Pillar,22.490196078431367,3,2
Andorra,Pillar,29.8235294117647,4,2
Andorra,Pillar,29.8235294117647,5,2
Andorra,Pillar,29.8235294117647,6,2
Andorra,Pillar,35.8235294117647,7,2
Andorra,Pillar,35.8235294117647,8,2
Andorra,Pillar,35.8235294117647,9,2
Andorra,Pillar,32.49019607843137,10,2
Andorra,Pillar,32.49019607843137,11,2
Andorra,Pillar,32.49019607843137,12,2
Andorra,Pillar,34.15686274509804,13,2
Andorra,Pillar,34.15686274509804,14,2
Andorra,Pillar,34.15686274509804,15,2
Angola,Pillar,26.490196078431364,1,2
Angola,Pillar,26.490196078431364,2,2
Angola,Pillar,26.490196078431364,3,2
Angola,Pillar,40.490196078431374,4,2
Angola,Pillar,40.490196078431374,5,2
Angola,Pillar,40.490196078431374,6,2
Angola,Pillar,35.49019607843137,7,2
Angola,Pillar,35.49019607843137,8,2
Angola,Pillar,35.49019607843137,9,2
Angola,Pillar,26.8235294117647,10,2
Angola,Pillar,26.8235294117647,11,2
Angola,Pillar,26.8235294117647,12,2
Angola,Pillar,28.8235294117647,13,2
Angola,Pillar,28.8235294117647,14,2
Angola,Pillar,28.8235294117647,15,2
Anguilla,Pillar,34.49019607843137,1,2
Anguilla,Pillar,34.49019607843137,2,2
Anguilla,Pillar,34.49019607843137,3,2
Anguilla,Pillar,21.823529411764696,4,2
Anguilla,Pillar,21.823529411764696,5,2
Anguilla,Pillar,21.823529411764696,6,2
Anguilla,Pillar,26.8235294117647,7,2
Anguilla,Pillar,26.8235294117647,8,2
Anguilla,Pillar,26.8235294117647,9,2
Anguilla,Pillar,27.490196078431367,10,2
Anguilla,Pillar,27.490196078431367,11,2
Anguilla,Pillar,27.490196078431367,12,2
Anguilla,Pillar,24.15686274509803,13,2
Anguilla,Pillar,24.15686274509803,14,2
Anguilla,Pillar,24.15686274509803,15,2
Antigua and Barbuda,Pillar,29.8235294117647,1,2
Antigua and Barbuda,Pillar,29.8235294117647,2,2
Antigua and Barbuda,Pillar,29.8235294117647,3,2
Antigua and Barbuda,Pillar,27.156862745098035,4,2
Antigua and Barbuda,Pillar,27.156862745098035,5,2
Antigua and Barbuda,Pillar,27.156862745098035,6,2
Antigua and Barbuda,Pillar,30.156862745098035,7,2
Antigua and Barbuda,Pillar,30.156862745098035,8,2
Antigua and Barbuda,Pillar,30.156862745098035,9,2
Antigua and Barbuda,Pillar,29.8235294117647,10,2
Antigua and Barbuda,Pillar,29.8235294117647,11,2
Antigua and Barbuda,Pillar,29.8235294117647,12,2
Antigua and Barbuda,Pillar,27.15686274509803,13,2
Antigua and Barbuda,Pillar,27.15686274509803,14,2
Antigua and Barbuda,Pillar,27.15686274509803,15,2
Argentina,Pillar,25.490196078431367,1,2
Argentina,Pillar,25.490196078431367,2,2
Argentina,Pillar,25.490196078431367,3,2
Argentina,Pillar,35.82352941176471,4,2
Argentina,Pillar,35.82352941176471,5,2
Argentina,Pillar,35.82352941176471,6,2
Argentina,Pillar,17.8235294117647,7,2
Argentina,Pillar,17.8235294117647,8,2
Argentina,Pillar,17.8235294117647,9,2
Argentina,Pillar,35.49019607843137,10,2
Argentina,Pillar,35.49019607843137,11,2
Argentina,Pillar,35.49019607843137,12,2
Argentina,Pillar,38.8235294117647,13,2
Argentina,Pillar,38.8235294117647,14,2
Argentina,Pillar,38.8235294117647,15,2
Armenia,Pillar,24.15686274509803,1,2
Armenia,Pillar,24.15686274509803,2,2
Armenia,Pillar,24.15686274509803,3,2
Armenia,Pillar,27.823529411764696,4,2
Armenia,Pillar,27.823529411764696,5,2
Armenia,Pillar,27.823529411764696,6,2
Armenia,Pillar,34.8235294117647,7,2
Armenia,Pillar,34.8235294117647,8,2
Armenia,Pillar,34.8235294117647,9,2
Armenia,Pillar,25.490196078431367,10,2
Armenia,Pillar,25.490196078431367,11,2
Armenia,Pillar,25.490196078431367,12,2
Armenia,Pillar,24.490196078431367,13,2
Armenia,Pillar,24.490196078431367,14,2
Armenia,Pillar,24.490196078431367,15,2
Aruba,Pillar,18.15686274509803,1,2
Aruba,Pillar,18.15686274509803,2,2
Aruba,Pillar,18.15686274509803,3,2
Aruba,Pillar,22.8235294117647,4,2
Aruba,Pillar,22.8235294117647,5,2
Aruba,Pillar,22.8235294117647,6,2
Aruba,Pillar,38.8235294117647,7,2
Aruba,Pillar,38.8235294117647,8,2
Aruba,Pillar,38.8235294117647,9,2
Aruba,Pillar,27.156862745098035,10,2
Aruba,Pillar,27.156862745098035,11,2
Aruba,Pillar,27.156862745098035,12,2
Aruba,Pillar,34.49019607843137,13,2
Aruba,Pillar,34.49019607843137,14,2
Aruba,Pillar,34.49019607843137,15,2
Australia,Pillar,22.490196078431367,1,2
Australia,Pillar,22.490196078431367,2,2
Australia,Pillar,22.490196078431367,3,2
Australia,Pillar,26.49019607843137,4,2
Australia,Pillar,26.49019607843137,5,2
Australia,Pillar,26.49019607843137,6,2
Australia,Pillar,25.8235294117647,7,2
Australia,Pillar,25.8235294117647,8,2
Australia,Pillar,25.8235294117647,9,2
Australia,Pillar,30.490196078431367,10,2
Australia,Pillar,30.490196078431367,11,2
Australia,Pillar,30.490196078431367,12,2
Australia,Pillar,26.490196078431367,13,2
Australia,Pillar,26.490196078431367,14,2
Australia,Pillar,26.490196078431367,15,2
Austria,Pillar,31.8235294117647,1,2
Austria,Pillar,31.8235294117647,2,2
Austria,Pillar,31.8235294117647,3,2
Austria,Pillar,30.823529411764707,4,2
Austria,Pillar,30.823529411764707,5,2
Austria,Pillar,30.823529411764707,6,2
Austria,Pillar,15.823529411764701,7,2
Austria,Pillar,15.823529411764701,8,2
Austria,Pillar,15.823529411764701,9,2
Austria,Pillar,23.156862745098035,10,2
Austria,Pillar,23.156862745098035,11,2
Austria,Pillar,23.156862745098035,12,2
Austria,Pillar,24.8235294117647,13,2
Austria,Pillar,24.8235294117647,14,2
Austria,Pillar,24.8235294117647,15,2
Azerbaijan,Pillar,32.15686274509803,1,2
Azerbaijan,Pillar,32.15686274509803,2,2
Azerbaijan,Pillar,32.15686274509803,3,2
Azerbaijan,Pillar,27.823529411764696,4,2
Azerbaijan,Pillar,27.823529411764696,5,2
Azerbaijan,Pillar,27.823529411764696,6,2
Azerbaijan,Pillar,27.490196078431367,7,2
Azerbaijan,Pillar,27.490196078431367,8,2
Azerbaijan,Pillar,27.490196078431367,9,2
Azerbaijan,Pillar,22.490196078431367,10,2
Azerbaijan,Pillar,22.490196078431367,11,2
Azerbaijan,Pillar,22.490196078431367,12,2
Azerbaijan,Pillar,31.490196078431367,13,2
Azerbaijan,Pillar,31.490196078431367,14,2
Azerbaijan,Pillar,31.490196078431367,15,2
Bahamas,Pillar,21.8235294117647,1,2
Bahamas,Pillar,21.8235294117647,2,2
Bahamas,Pillar,21.8235294117647,3,2
Bahamas,Pillar,18.8235294117647,4,2
Bahamas,Pillar,18.8235294117647,5,2
Bahamas,Pillar,18.8235294117647,6,2
Bahamas,Pillar,36.49019607843137,7,2
Bahamas,Pillar,36.49019607843137,8,2
Bahamas,Pillar,36.49019607843137,9,2
Bahamas,Pillar,38.49019607843137,10,2
Bahamas,Pillar,38.49019607843137,11,2
Bahamas,Pillar,38.49019607843137,12,2
Bahamas,Pillar,26.156862745098035,13,2
Bahamas,Pillar,26.156862745098035,14,2
Bahamas,Pillar,26.156862745098035,15,2
Bahrain,Pillar,34.15686274509804,1,2
Bahrain,Pillar,34.15686274509804,2,2
Bahrain,Pillar,34.15686274509804,3,2
Bahrain,Pillar,34.823529411764696,4,2
Bahrain,Pillar,34.823529411764696,5,2
Bahrain,Pillar,34.823529411764696,6,2
Bahrain,Pillar,14.8235294117647,7,2
Bahrain,Pillar,14.8235294117647,8,2
Bahrain,Pillar,14.8235294117647,9,2
Bahrain,Pillar,34.8235294117647,10,2
Bahrain,Pillar,34.8235294117647,11,2
Bahrain,Pillar,34.8235294117647,12,2
Bahrain,Pillar,32.49019607843137,13,2
Bahrain,Pillar,32.49019607843137,14,2
Bahrain,Pillar,32.49019607843137,15,2
Bangladesh,Pillar,23.15686274509803,1,2
Bangladesh,Pillar,23.15686274509803,2,2
Bangladesh,Pillar,23.15686274509803,3,2
Bangladesh,Pillar,36.49019607843137,4,2
Bangladesh,Pillar,36.49019607843137,5,2
Bangladesh,Pillar,36.49019607843137,6,2
Bangladesh,Pillar,38.15686274509804,7,2
Bangladesh,Pillar,38.15686274509804,8,2
Bangladesh,Pillar,38.15686274509804,9,2
Bangladesh,Pillar,28.8235294117647,10,2
Bangladesh,Pillar,28.8235294117647,11,2
Bangladesh,Pillar,28.8235294117647,12,2
Bangladesh,Pillar,31.156862745098035,13,2
Bangladesh,Pillar,31.156862745098035,14,2
Bangladesh,Pillar,31.156862745098035,15,2
Barbados,Pillar,29.490196078431367,1,2
Barbados,Pillar,29.490196078431367,2,2
Barbados,Pillar,29.490196078431367,3,2
Barbados,Pillar,37.15686274509803,4,2
Barbados,Pillar,37.15686274509803,5,2
Barbados,Pillar,37.15686274509803,6,2
Barbados,Pillar,23.490196078431367,7,2
Barbados,Pillar,23.490196078431367,8,2
Barbados,Pillar,23.490196078431367,9,2
Barbados,Pillar,29.156862745098035,10,2
Barbados,Pillar,29.156862745098035,11,2
Barbados,Pillar,29.156862745098035,12,2
Barbados,Pillar,36.8235294117647,13,2
Barbados,Pillar,36.8235294117647,14,2
Barbados,Pillar,36.8235294117647,15,2
Belarus,Pillar,22.490196078431367,1,2
Belarus,Pillar,22.490196078431367,2,2
Belarus,Pillar,22.490196078431367,3,2
Belarus,Pillar,32.49019607843137,4,2
Belarus,Pillar,32.49019607843137,5,2
Belarus,Pillar,32.49019607843137,6,2
Belarus,Pillar,28.15686274509803,7,2
Belarus,Pillar,28.15686274509803,8,2
Belarus,Pillar,28.15686274509803,9,2
Belarus,Pillar,25.490196078431367,10,2
Belarus,Pillar,25.490196078431367,11,2
Belarus,Pillar,25.490196078431367,12,2
Belarus,Pillar,22.490196078431367,13,2
Belarus,Pillar,22.490196078431367,14,2
Belarus,Pillar,22.490196078431367,15,2
Belgium,Pillar,31.15686274509803,1,2
Belgium,Pillar,31.15686274509803,2,2
Belgium,Pillar,31.15686274509803,3,2
Belgium,Pillar,31.49019607843137,4,2
Belgium,Pillar,31.49019607843137,5,2
Belgium,Pillar,31.49019607843137,6,2
Belgium,Pillar,31.156862745098035,7,2
Belgium,Pillar,31.156862745098035,8,2
Belgium,Pillar,31.156862745098035,9,2
Belgium,Pillar,25.8235294117647,10,2
Belgium,Pillar,25.8235294117647,11,2
Belgium,Pillar,25.8235294117647,12,2
Belgium,Pillar,30.156862745098035,13,2
Belgium,Pillar,30.156862745098035,14,2
Belgium,Pillar,30.156862745098035,15,2
Belize,Pillar,35.15686274509804,1,2
Belize,Pillar,35.15686274509804,2,2
Belize,Pillar,35.15686274509804,3,2
Belize,Pillar,40.15686274509804,4,2
Belize,Pillar,40.15686274509804,5,2
Belize,Pillar,40.15686274509804,6,2
Belize,Pillar,30.490196078431367,7,2
Belize,Pillar,30.490196078431367,8,2
Belize,Pillar,30.490196078431367,9,2
Belize,Pillar,27.490196078431367,10,2
Belize,Pillar,27.490196078431367,11,2
Belize,Pillar,27.490196078431367,12,2
Belize,Pillar,22.8235294117647,13,2
Belize,Pillar,22.8235294117647,14,2
Belize,Pillar,22.8235294117647,15,2
Benin,Pillar,24.156862745098035,1,2
Benin,Pillar,24.156862745098035,2,2
Benin,Pillar,24.156862745098035,3,2
Benin,Pillar,39.15686274509804,4,2
Benin,Pillar,39.15686274509804,5,2
Benin,Pillar,39.15686274509804,6,2
Benin,Pillar,30.490196078431367,7,2
Benin,Pillar,30.490196078431367,8,2
Benin,Pillar,30.490196078431367,9,2
Benin,Pillar,40.8235294117647,10,2
Benin,Pillar,40.8235294117647,11,2
Benin,Pillar,40.8235294117647,12,2
Benin,Pillar,28.156862745098035,13,2
Benin,Pillar,28.156862745098035,14,2
Benin,Pillar,28.156862745098035,15,2
Bermuda,Pillar,22.8235294117647,1,2
Bermuda,Pillar,22.8235294117647,2,2
Bermuda,Pillar,22.8235294117647,3,2
Bermuda,Pillar,31.15686274509804,4,2
Bermuda,Pillar,31.15686274509804,5,2
Bermuda,Pillar,31.15686274509804,6,2
Bermuda,Pillar,26.8235294117647,7,2
Bermuda,Pillar,26.8235294117647,8,2
Bermuda,Pillar,26.8235294117647,9,2
Bermuda,Pillar,31.490196078431367,10,2
Bermuda,Pillar,31.490196078431367,11,2
Bermuda,Pillar,31.490196078431367,12,2
Bermuda,Pillar,27.8235294117647,13,2
Bermuda,Pillar,27.8235294117647,14,2
Bermuda,Pillar,27.8235294117647,15,2
Bhutan,Pillar,28.490196078431367,1,2
Bhutan,Pillar,28.490196078431367,2,2
Bhutan,Pillar,28.490196078431367,3,2
Bhutan,Pillar,28.8235294117647,4,2
Bhutan,Pillar,28.8235294117647,5,2
Bhutan,Pillar,28.8235294117647,6,2
Bhutan,Pillar,25.156862745098035,7,2
Bhutan,Pillar,25.156862745098035,8,2
Bhutan,Pillar,25.156862745098035,9,2
Bhutan,Pillar,25.8235294117647,10,2
Bhutan,Pillar,25.8235294117647,11,2
Bhutan,Pillar,25.8235294117647,12,2
Bhutan,Pillar,26.490196078431367,13,2
Bhutan,Pillar,26.490196078431367,14,2
Bhutan,Pillar,26.490196078431367,15,2
Bolivia,Pillar,36.15686274509804,1,2
Bolivia,Pillar,36.15686274509804,2,2
Bolivia,Pillar,36.15686274509804,3,2
Bolivia,Pillar,32.8235294117647,4,2
Bolivia,Pillar,32.8235294117647,5,2
Bolivia,Pillar,32.8235294117647,6,2
Bolivia,Pillar,16.15686274509803,7,2
Bolivia,Pillar,16.15686274509803,8,2
Bolivia,Pillar,16.15686274509803,9,2
Bolivia,Pillar,25.490196078431367,10,2
Bolivia,Pillar,25.490196078431367,11,2
Bolivia,Pillar,25.490196078431367,12,2
Bolivia,Pillar,23.8235294117647,13,2
Bolivia,Pillar,23.8235294117647,14,2
Bolivia,Pillar,23.8235294117647,15,2
"Bonaire, Sint Eustatius and Saba",Pillar,30.490196078431367,1,2
"Bonaire, Sint Eustatius and Saba",Pillar,30.490196078431367,2,2
"Bonaire, Sint Eustatius and Saba",Pillar,30.490196078431367,3,2
"Bonaire, Sint Eustatius and Saba",Pillar,27.156862745098035,4,2
"Bonaire, Sint Eustatius and Saba",Pillar,27.156862745098035,5,2
"Bonaire, Sint Eustatius and Saba",Pillar,27.156862745098035,6,2
"Bonaire, Sint Eustatius and Saba",Pillar,28.8235294117647,7,2
"Bonaire, Sint Eustatius and Saba",Pillar,28.8235294117647,8,2
"Bonaire, Sint Eustatius and Saba",Pillar,28.8235294117647,9,2
"Bonaire, Sint Eustatius and Saba",Pillar,33.49019607843137,10,2
"Bonaire, Sint Eustatius and Saba",Pillar,33.49019607843137,11,2
"Bonaire, Sint Eustatius and Saba",Pillar,33.49019607843137,12,2
"Bonaire, Sint Eustatius and Saba",Pillar,32.8235294117647,13,2
"Bonaire, Sint Eustatius and Saba",Pillar,32.8235294117647,14,2
"Bonaire, Sint Eustatius and Saba",Pillar,32.8235294117647,15,2
Bosnia and Herzegovina,Pillar,32.49019607843137,1,2
Bosnia and Herzegovina,Pillar,32.49019607843137,2,2
Bosnia and Herzegovina,Pillar,32.49019607843137,3,2
Bosnia and Herzegovina,Pillar,29.156862745098028,4,2
Bosnia and Herzegovina,Pillar,29.156862745098028,5,2
Bosnia and Herzegovina,Pillar,29.156862745098028,6,2
Bosnia and Herzegovina,Pillar,28.8235294117647,7,2
Bosnia and Herzegovina,Pillar,28.8235294117647,8,2
Bosnia and Herzegovina,Pillar,28.8235294117647,9,2
Bosnia and Herzegovina,Pillar,23.490196078431367,10,2
Bosnia and Herzegovina,Pillar,23.490196078431367,11,2
Bosnia and Herzegovina,Pillar,23.490196078431367,12,2
Bosnia and Herzegovina,Pillar,25.490196078431367,13,2
Bosnia and Herzegovina,Pillar,25.490196078431367,14,2
Bosnia and Herzegovina,Pillar,25.490196078431367,15,2
Botswana,Pillar,24.490196078431367,1,2
Botswana,Pillar,24.490196078431367,2,2
Botswana,Pillar,24.490196078431367,3,2
Botswana,Pillar,38.49019607843137,4,2
Botswana,Pillar,38.49019607843137,5,2
Botswana,Pillar,38.49019607843137,6,2
Botswana,Pillar,26.156862745098035,7,2
Botswana,Pillar,26.156862745098035,8,2
Botswana,Pillar,26.156862745098035,9,2
Botswana,Pillar,33.15686274509804,10,2
Botswana,Pillar,33.15686274509804,11,2
Botswana,Pillar,33.15686274509804,12,2
Botswana,Pillar,15.8235294117647,13,2
Botswana,Pillar,15.8235294117647,14,2
Botswana,Pillar,15.8235294117647,15,2
Bouvet Island,Pillar,31.823529411764703,1,2
Bouvet Island,Pillar,31.823529411764703,2,2
Bouvet Island,Pillar,31.823529411764703,3,2
Bouvet Island,Pillar,24.490196078431367,4,2
Bouvet Island,Pillar,24.490196078431367,5,2
Bouvet Island,Pillar,24.490196078431367,6,2
Bouvet Island,Pillar,21.8235294117647,7,2
Bouvet Island,Pillar,21.8235294117647,8,2
Bouvet Island,Pillar,21.8235294117647,9,2
Bouvet Island,Pillar,19.15686274509803,10,2
Bouvet Island,Pillar,19.15686274509803,11,2
Bouvet Island,Pillar,19.15686274509803,12,2
Bouvet Island,Pillar,34.15686274509803,13,2
Bouvet Island,Pillar,34.15686274509803,14,2
Bouvet Island,Pillar,34.15686274509803,15,2
Brazil,Pillar,31.156862745098035,1,2
Brazil,Pillar,31.156862745098035,2,2
Brazil,Pillar,31.156862745098035,3,2
Brazil,Pillar,25.15686274509804,4,2
Brazil,Pillar,25.15686274509804,5,2
Brazil,Pillar,25.15686274509804,6,2
Brazil,Pillar,30.156862745098035,7,2
Brazil,Pillar,30.156862745098035,8,2
Brazil,Pillar,30.156862745098035,9,2
Brazil,Pillar,47.49019607843137,10,2
Brazil,Pillar,47.49019607843137,11,2
Brazil,Pillar,47.49019607843137,12,2
Brazil,Pillar,20.490196078431367,13,2
Brazil,Pillar,20.490196078431367,14,2
Brazil,Pillar,20.490196078431367,15,2
Brunei,Pillar,25.490196078431367,1,2
Brunei,Pillar,25.490196078431367,2,2
Brunei,Pillar,25.490196078431367,3,2
Brunei,Pillar,29.49019607843137,4,2
Brunei,Pillar,29.49019607843137,5,2
Brunei,Pillar,29.49019607843137,6,2
Brunei,Pillar,37.15686274509804,7,2
Brunei,Pillar,37.15686274509804,8,2
Brunei,Pillar,37.15686274509804,9,2
Brunei,Pillar,26.490196078431367,10,2
Brunei,Pillar,26.490196078431367,11,2
Brunei,Pillar,26.490196078431367,12,2
Brunei,Pillar,33.15686274509803,13,2
Brunei,Pillar,33.15686274509803,14,2
Brunei,Pillar,33.15686274509803,15,2
Bulgaria,Pillar,25.156862745098035,1,2
Bulgaria,Pillar,25.156862745098035,2,2
Bulgaria,Pillar,25.156862745098035,3,2
Bulgaria,Pillar,35.15686274509804,4,2
Bulgaria,Pillar,35.15686274509804,5,2
Bulgaria,Pillar,35.15686274509804,6,2
Bulgaria,Pillar,28.823529411764703,7,2
Bulgaria,Pillar,28.823529411764703,8,2
Bulgaria,Pillar,28.823529411764703,9,2
Bulgaria,Pillar,33.8235294117647,10,2
Bulgaria,Pillar,33.8235294117647,11,2
Bulgaria,Pillar,33.8235294117647,12,2
Bulgaria,Pillar,22.490196078431367,13,2
Bulgaria,Pillar,22.490196078431367,14,2
Bulgaria,Pillar,22.490196078431367,15,2
Burkina Faso,Pillar,23.8235294117647,1,2
Burkina Faso,Pillar,23.8235294117647,2,2
Burkina Faso,Pillar,23.8235294117647,3,2
Burkina Faso,Pillar,38.49019607843137,4,2
Burkina Faso,Pillar,38.49019607843137,5,2
Burkina Faso,Pillar,38.49019607843137,6,2
Burkina Faso,Pillar,20.490196078431367,7,2
Burkina Faso,Pillar,20.490196078431367,8,2
Burkina Faso,Pillar,20.490196078431367,9,2
Burkina Faso,Pillar,30.490196078431367,10,2
Burkina Faso,Pillar,30.490196078431367,11,2
Burkina Faso,Pillar,30.490196078431367,12,2
